"NAME_FGENE","MODEL_LOC_ID","GOSLIM_ID","KEYWORD_CATEGORY","GOSLIM_TERM","ANNOTATED_BY","TAIR_ID"
"chrChr4_mRNA_2910_20015782","LOC_Os04g33060.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G32220"
"chrChr4_mRNA_2850_19492605","LOC_Os04g32480.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT5G13220"
"chrChr4_mRNA_2475_16602478","LOC_Os04g28120.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G31920"
"chrChr4_mRNA_2678_18212954","LOC_Os04g30490.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT5G52450"
"chrChr4_mRNA_2656_18049429","LOC_Os04g30240.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT1G21210"
"chrChr4_mRNA_2731_18564376","LOC_Os04g31070.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT2G43710"
"chrChr4_mRNA_2731_18564376","LOC_Os04g31070.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G43710"
"chrChr4_mRNA_170_1113415","LOC_Os04g02860.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G07040"
"chrChr4_mRNA_695_4490101","LOC_Os04g08390.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT4G26090"
"chrChr4_mRNA_695_4490101","LOC_Os04g08390.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G26090"
"chrChr4_mRNA_4242_28070371","LOC_Os04g47270.1","GO:0009908","P","flower development","IEA","TAIR:AT3G10390"
"chrChr4_mRNA_3996_26542966","LOC_Os04g44830.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G03680"
"chrChr4_mRNA_3996_26542966","LOC_Os04g44830.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G03680"
"chrChr4_mRNA_4218_27890773","LOC_Os04g47040.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT1G63650"
"chrChr4_mRNA_4220_27955640","LOC_Os04g47080.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G63650"
"chrChr4_mRNA_4511_29811954","LOC_Os04g49980.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT2G35300"
"chrChr4_mRNA_4511_29811954","LOC_Os04g49980.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G35300"
"chrChr4_mRNA_4519_29857572","LOC_Os04g50060.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G07530"
"chrChr4_mRNA_3219_22027680","LOC_Os04g36070.1","GO:0004871","F","signal transducer activity","IEA","TAIR:AT1G59940"
"chrChr4_mRNA_4210_27838701","LOC_Os04g46960.2","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G11600"
"chrChr4_mRNA_4424_29308245","LOC_Os04g49150.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT2G45650"
"chrChr4_mRNA_4425_29318451","LOC_Os04g49160.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G61460"
"chrChr4_mRNA_4431_29368229","LOC_Os04g49230.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT2G46870"
"chrChr4_mRNA_4352_28874420","LOC_Os04g48410.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G12520"
"chrChr4_mRNA_3389_22994562","LOC_Os04g38720.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT5G07680"
"chrChr4_mRNA_3393_23040199","LOC_Os04g38770.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT4G37940"
"chrChr4_mRNA_3715_24886709","LOC_Os04g42010.1","GO:0009790","P","embryo development","IEA","TAIR:AT4G32720"
"chrChr4_mRNA_3365_22865862","LOC_Os04g38470.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT1G34245"
"chrChr4_mRNA_4796_31544124","LOC_Os04g52960.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT1G48920"
"chrChr4_mRNA_4607_30320609","LOC_Os04g51190.3","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT3G13960"
"chrChr4_mRNA_4620_30401924","LOC_Os04g51330.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G17520"
"chrChr4_mRNA_3716_24889983","LOC_Os04g42020.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT5G24930"
"chrChr4_mRNA_3264_22321302","LOC_Os04g37480.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G59960"
"chrChr4_mRNA_3264_22321302","LOC_Os04g37480.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G59960"
"chrChr4_mRNA_3686_24709909","LOC_Os04g41680.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G54420"
"chrChr4_mRNA_3694_24746954","LOC_Os04g41759.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G25460"
"chrChr4_mRNA_3596_24178952","LOC_Os04g40730.1","GO:0009790","P","embryo development","IEA","TAIR:AT1G67730"
"chrChr4_mRNA_3480_23587188","LOC_Os04g39570.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT5G56270"
"chrChr4_mRNA_4451_29503774","LOC_Os04g49450.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT5G37260"
"chrChr4_mRNA_3574_24072123","LOC_Os04g40520.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G57520"
"chrChr4_mRNA_3580_24096146","LOC_Os04g40570.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G28345"
"chrChr4_mRNA_3868_25773347","LOC_Os04g43560.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G28530"
"chrChr4_mRNA_4149_27479717","LOC_Os04g46350.1","GO:0007165","P","signal transduction","IEA","TAIR:AT4G16780"
"chrChr4_mRNA_3636_24395755","LOC_Os04g41130.1","GO:0009908","P","flower development","IEA","TAIR:AT1G65480"
"chrChr4_mRNA_3636_24395755","LOC_Os04g41130.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT1G65480"
"chrChr4_mRNA_4122_27290982","LOC_Os04g46060.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT2G44745"
"chrChr4_mRNA_4135_27362951","LOC_Os04g46200.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G25140"
"chrChr4_mRNA_4546_29988159","LOC_Os04g50660.1","GO:0009790","P","embryo development","IEA","TAIR:AT5G16750"
"chrChr4_mRNA_4546_29988159","LOC_Os04g50660.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT5G16750"
"chrChr4_mRNA_4097_27111204","LOC_Os04g45800.1","GO:0007165","P","signal transduction","IEA","TAIR:AT5G23450"
"chrChr4_mRNA_4110_27210163","LOC_Os04g45940.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT2G44730"
"chrChr4_mRNA_3816_25500515","LOC_Os04g43070.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT4G13510"
"chrChr4_mRNA_3796_25368373","LOC_Os04g42860.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G04290"
"chrChr4_mRNA_3880_25844858","LOC_Os04g43680.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G23250"
"chrChr4_mRNA_3888_25910059","LOC_Os04g43760.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G37040"
"chrChr4_mRNA_3888_25910059","LOC_Os04g43760.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT2G37040"
"chrChr5_mRNA_3398_23313449","LOC_Os05g39720.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G38470"
"chrChr4_mRNA_5364_34813508","LOC_Os04g58550.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G53470"
"chrChr4_mRNA_5371_34828250","LOC_Os04g58580.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G45790"
"chrChr4_mRNA_4781_31425092","LOC_Os04g52780.1","GO:0007165","P","signal transduction","IEA","TAIR:AT5G46330"
"chrChr4_mRNA_5308_34546805","LOC_Os04g58000.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G24650"
"chrChr4_mRNA_5310_34559368","LOC_Os04g58020.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT5G08520"
"chrChr4_mRNA_4862_31939121","LOC_Os04g53580.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G04900"
"chrChr4_mRNA_4591_30238854","LOC_Os04g51070.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT2G31210"
"chrChr4_mRNA_3419_23176332","LOC_Os04g39020.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G48170"
"chrChr4_mRNA_5471_35426811","LOC_Os04g59560.1","GO:0009790","P","embryo development","IEA","TAIR:AT3G10220"
"chrChr4_mRNA_4942_32333991","LOC_Os04g54300.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G10270"
"chrChr5_mRNA_86_446403","LOC_Os05g01730.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G56280"
"chrChr5_mRNA_52_256779","LOC_Os05g01444.1","GO:0007165","P","signal transduction","IEA","TAIR:AT5G06860"
"chrChr4_mRNA_4780_31416378","LOC_Os04g52770.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G20180"
"chrChr4_mRNA_4781_31425092","LOC_Os04g52780.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT5G46330"
"chrChr4_mRNA_4744_31169012","LOC_Os04g52440.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G22200"
"chrChr4_mRNA_4745_31176650","LOC_Os04g52450.1","GO:0009605","P","response to external stimulus","IEA","TAIR:AT3G22200"
"chrChr5_mRNA_432_2617247","LOC_Os05g05310.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G24440"
"chrChr5_mRNA_348_2061842","LOC_Os05g04470.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G05340"
"chrChr5_mRNA_373_2217559","LOC_Os05g04690.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT1G02360"
"chrChr1_mRNA_1633_10274304","LOC_Os05g04740.1","GO:0007165","P","signal transduction","IEA","TAIR:AT1G09530"
"chrChr1_mRNA_1633_10274304","LOC_Os05g04740.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G09530"
"chrChr1_mRNA_1633_10274304","LOC_Os05g04740.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G09530"
"chrChr5_mRNA_385_2311396","LOC_Os05g04820.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G09540"
"chrChr5_mRNA_415_2511547","LOC_Os05g05160.1","GO:0007165","P","signal transduction","IEA","TAIR:AT5G19010"
"chrChr5_mRNA_114_600341","LOC_Os05g02060.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G28900"
"chrChr5_mRNA_114_600341","LOC_Os05g02060.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G28900"
"chrChr5_mRNA_483_2898577","LOC_Os05g05800.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT3G62980"
"chrChr4_mRNA_3429_23243177","LOC_Os04g39110.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G14920"
"chrChr4_mRNA_4956_32392436","LOC_Os04g54440.2","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT2G41060"
"chrChr5_mRNA_176_956022","LOC_Os05g02690.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G59560"
"chrChr5_mRNA_324_1909352","LOC_Os05g04210.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G49620"
"chrChr5_mRNA_335_1977831","LOC_Os05g04340.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT5G26751"
"chrChr5_mRNA_247_1426941","LOC_Os05g03430.2","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G60410"
"chrChr5_mRNA_293_1717710","LOC_Os05g03865.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT3G62420"
"chrChr5_mRNA_296_1730837","LOC_Os05g03884.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G23380"
"chrChr4_mRNA_5400_35002142","LOC_Os04g58850.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G35980"
"chrChr4_mRNA_5169_33739378","LOC_Os04g56580.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT5G42810"
"chrChr5_mRNA_533_3236423","LOC_Os05g06320.2","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G66340"
"chrChr5_mRNA_550_3339817","LOC_Os05g06480.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G15690"
"chrChr4_mRNA_5241_34134538","LOC_Os04g57340.1","GO:0007165","P","signal transduction","IEA","TAIR:AT3G20310"
"chrChr5_mRNA_608_3735239","LOC_Os05g07090.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G51840"
"chrChr4_mRNA_5256_34205994","LOC_Os04g57490.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G43060"
"chrChr4_mRNA_5006_32678320","LOC_Os04g54930.1","GO:0009908","P","flower development","IEA","TAIR:AT3G28860"
"chrChr4_mRNA_5381_34901628","LOC_Os04g58700.1","GO:0007165","P","signal transduction","IEA","TAIR:AT1G63430"
"chrChr4_mRNA_5403_35028128","LOC_Os04g58880.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT5G03540"
"chrChr4_mRNA_5426_35176158","LOC_Os04g59130.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G25280"
"chrChr4_mRNA_5434_35223996","LOC_Os04g59210.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G71695"
"chrChr4_mRNA_5443_35270253","LOC_Os04g59310.1","GO:0007165","P","signal transduction","IEA","TAIR:AT4G36945"
"chrChr4_mRNA_4858_31906811","LOC_Os04g53540.3","GO:0009791","P","post-embryonic development","IEA","TAIR:AT4G21750"
"chrChr4_mRNA_5271_34320079","LOC_Os04g57640.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT1G32230"
"chrChr4_mRNA_5210_33982975","LOC_Os04g57010.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT3G12130"
"chrChr4_mRNA_5271_34320079","LOC_Os04g57640.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT1G32230"
"chrChr4_mRNA_5279_34375978","LOC_Os04g57720.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G57040"
"chrChr4_mRNA_5279_34375978","LOC_Os04g57720.1","GO:0004871","F","signal transducer activity","IEA","TAIR:AT3G57040"
"chrChr4_mRNA_5244_34150717","LOC_Os04g57370.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G22300"
"chrChr4_mRNA_5268_34285845","LOC_Os04g57610.3","GO:0009908","P","flower development","IEA","TAIR:AT5G37020"
"chrChr5_mRNA_2516_17246987","LOC_Os05g29810.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G53910"
"chrChr5_mRNA_677_4266371","LOC_Os05g07900.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT4G32400"
"chrChr5_mRNA_710_4571355","LOC_Os05g08370.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G32410"
"chrChr5_mRNA_3112_21388790","LOC_Os05g36090.1","GO:0007165","P","signal transduction","IEA","TAIR:AT4G24630"
"chrChr6_mRNA_3233_21556404","LOC_Os06g36670.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G26040"
"chrChr5_mRNA_1359_9448801","LOC_Os05g16660.2","GO:0006950","P","response to stress","IEA","TAIR:AT2G46280"
"chrChr5_mRNA_1860_12865994","LOC_Os05g22670.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G07480"
"chrChr5_mRNA_774_4999626","LOC_Os05g09020.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT5G26170"
"chrChr5_mRNA_1022_7135550","LOC_Os05g12400.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G25610"
"chrChr10_mRNA_2180_14237492","LOC_Os05g12450.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G01070"
"chrChr5_mRNA_1040_7255511","LOC_Os05g12640.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G25610"
"chrChr5_mRNA_3630_24605715","LOC_Os05g42040.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT3G53160"
"chrChr5_mRNA_2556_17522715","LOC_Os05g30240.1","GO:0009790","P","embryo development","IEA","TAIR:AT1G10270"
"chrChr5_mRNA_3541_24134851","LOC_Os05g41210.1","GO:0004871","F","signal transducer activity","IEA","TAIR:AT1G66410"
"chrChr5_mRNA_3542_24141002","LOC_Os05g41220.1","GO:0009991","P","response to extracellular stimulus","IEA","TAIR:AT5G21170"
"chrChr5_mRNA_2124_14663179","LOC_Os05g25260.1","GO:0009790","P","embryo development","IEA","TAIR:AT2G46310"
"chrChr5_mRNA_2171_14991581","LOC_Os05g25770.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT2G46400"
"chrChr5_mRNA_2180_15046751","LOC_Os05g25850.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G10920"
"chrChr5_mRNA_2180_15046751","LOC_Os05g25850.1","GO:0009790","P","embryo development","IEA","TAIR:AT3G10920"
"chrChr5_mRNA_2281_15613588","LOC_Os05g26890.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G26300"
"chrChr5_mRNA_2284_15638517","LOC_Os05g26926.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G22360"
"chrChr5_mRNA_2731_18724814","LOC_Os05g32110.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G60920"
"chrChr6_mRNA_4195_28272930","LOC_Os06g46560.1","GO:0007165","P","signal transduction","IEA","TAIR:AT2G32460"
"chrChr5_mRNA_2954_20310242","LOC_Os05g34310.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT1G61110"
"chrChr5_mRNA_880_5873986","LOC_Os05g10690.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G47390"
"chrChr5_mRNA_880_5873986","LOC_Os05g10690.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G47390"
"chrChr5_mRNA_892_5971951","LOC_Os05g10810.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G19450"
"chrChr5_mRNA_892_5971951","LOC_Os05g10810.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G19450"
"chrChr5_mRNA_731_4684497","LOC_Os05g08570.2","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT3G04730"
"chrChr5_mRNA_4168_27850391","LOC_Os05g48590.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT2G22670"
"chrChr5_mRNA_4190_27970823","LOC_Os05g48800.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT3G05700"
"chrChr5_mRNA_4202_28034380","LOC_Os05g48870.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G33860"
"chrChr5_mRNA_967_6661493","LOC_Os05g11730.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G06390"
"chrChr5_mRNA_3416_23436478","LOC_Os05g39880.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT2G30370"
"chrChr5_mRNA_4212_28080214","LOC_Os05g48960.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT1G27650"
"chrChr5_mRNA_4214_28094569","LOC_Os05g48980.1","GO:0007165","P","signal transduction","IEA","TAIR:AT5G60860"
"chrChr5_mRNA_4233_28216045","LOC_Os05g49170.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G29395"
"chrChr5_mRNA_3595_24428867","LOC_Os05g41760.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G28360"
"chrChr11_mRNA_4107_28790162","LOC_Os05g49770.1","GO:0009790","P","embryo development","IEA","TAIR:AT3G12670"
"chrChr5_mRNA_4306_28621468","LOC_Os05g49880.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G53240"
"chrChr4_mRNA_3419_23176332","LOC_Os04g39020.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G48170"
"chrChr5_mRNA_3565_24275966","LOC_Os05g41450.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT3G12480"
"chrChr5_mRNA_3983_26812461","LOC_Os05g46230.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G19480"
"chrChr4_mRNA_4647_30545175","LOC_Os04g51560.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT4G31550"
"chrChr3_mRNA_1090_6814655","LOC_Os05g23780.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT2G24840"
"chrChr6_mRNA_38_233787","LOC_Os06g01400.1","GO:0009790","P","embryo development","IEA","TAIR:AT3G48110"
"chrChr6_mRNA_85_485308","LOC_Os06g01860.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT3G61970"
"chrChr4_mRNA_3243_22200999","LOC_Os04g36750.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G10250"
"chrChr6_mRNA_58_348516","LOC_Os06g01590.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G17260"
"chrChr5_mRNA_3527_24062649","LOC_Os05g41070.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT3G56850"
"chrChr5_mRNA_3501_23905448","LOC_Os05g40770.1","GO:0007165","P","signal transduction","IEA","TAIR:AT1G79620"
"chrChr5_mRNA_3955_26628171","LOC_Os05g45950.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G15090"
"chrChr5_mRNA_3955_26628171","LOC_Os05g45950.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G15090"
"chrChr3_mRNA_5316_35046681","LOC_Os05g46270.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G26680"
"chrChr1_mRNA_1156_7167377","LOC_Os05g43820.1","GO:0007165","P","signal transduction","IEA","TAIR:AT4G28950"
"chrChr5_mRNA_2645_18110985","LOC_Os05g31140.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT4G16260"
